entreprise_id,date_declaration,secteur,taille,localisation,nb_salaries_declares,salaire_moyen_declare,masse_salariale_declaree,cotisations_dues,date_paiement,jours_retard,montant_paye,sous_declaration_taux,flag_fraude,flag_retard_grave,annee,mois
ENT_0237,2022-01-01,COMMERCE,ETI (50-249),DIKHIL,113,82349,9305395,2698565,2022-02-25,45,2698565,1.0,0,1,2022,1
ENT_0237,2022-01-31,COMMERCE,ETI (50-249),DIKHIL,120,86822,10418593,3021392,2022-02-10,0,3021392,1.0,0,0,2022,1
ENT_0237,2022-03-02,COMMERCE,ETI (50-249),DIKHIL,120,83227,9987235,2896298,2022-03-12,0,2896298,1.0,0,0,2022,3
ENT_0237,2022-04-01,COMMERCE,ETI (50-249),DIKHIL,114,68251,7780584,2256369,2022-04-11,0,2256369,0.79,1,0,2022,4
ENT_0237,2022-05-01,COMMERCE,ETI (50-249),DIKHIL,118,81582,9626729,2791752,2022-05-11,0,2791752,1.0,0,0,2022,5
ENT_0237,2022-05-31,COMMERCE,ETI (50-249),DIKHIL,115,90407,10396795,3015071,2022-06-25,15,3015071,1.0,0,0,2022,5
ENT_0237,2022-06-30,COMMERCE,ETI (50-249),DIKHIL,110,87539,9629281,2792491,2022-07-10,0,2792491,1.0,0,0,2022,6
ENT_0237,2022-07-30,COMMERCE,ETI (50-249),DIKHIL,112,89714,10047949,2913905,2022-09-23,45,2913905,1.0,0,1,2022,7
ENT_0237,2022-08-29,COMMERCE,ETI (50-249),DIKHIL,118,98372,11607910,3366294,2022-09-08,0,3366294,1.0,0,0,2022,8
ENT_0237,2022-09-28,COMMERCE,ETI (50-249),DIKHIL,118,86565,10214627,2962242,2022-10-08,0,2962242,1.0,0,0,2022,9
ENT_0237,2022-10-28,COMMERCE,ETI (50-249),DIKHIL,116,65144,7556742,2191455,2022-11-07,0,2191455,0.67,1,0,2022,10
ENT_0237,2022-11-27,COMMERCE,ETI (50-249),DIKHIL,115,58716,6752387,1958192,2022-12-07,0,1958192,0.68,1,0,2022,11
ENT_0237,2022-12-27,COMMERCE,ETI (50-249),DIKHIL,115,82415,9477681,2748528,2023-01-06,0,2748528,1.0,0,0,2022,12
ENT_0237,2023-01-26,COMMERCE,ETI (50-249),DIKHIL,115,77638,8928323,2589214,2023-02-05,0,1812450,0.85,1,0,2023,1
ENT_0237,2023-02-25,COMMERCE,ETI (50-249),DIKHIL,111,83470,9265135,2686889,2023-03-07,0,2686889,1.0,0,0,2023,2
ENT_0237,2023-03-27,COMMERCE,ETI (50-249),DIKHIL,111,93468,10374936,3008731,2023-04-06,0,3008731,1.0,0,0,2023,3
ENT_0237,2023-04-26,COMMERCE,ETI (50-249),DIKHIL,114,88960,10141421,2941012,2023-05-06,0,2941012,1.0,0,0,2023,4
ENT_0237,2023-05-26,COMMERCE,ETI (50-249),DIKHIL,115,95944,11033553,3199730,2023-07-20,45,3199730,1.0,0,1,2023,5
ENT_0237,2023-06-25,COMMERCE,ETI (50-249),DIKHIL,113,81818,9245460,2681183,2023-07-05,0,2681183,1.0,0,0,2023,6
ENT_0237,2023-07-25,COMMERCE,ETI (50-249),DIKHIL,114,95735,10913827,3165010,2023-08-04,0,3165010,1.0,0,0,2023,7
ENT_0237,2023-08-24,COMMERCE,ETI (50-249),DIKHIL,111,95501,10600597,3074173,2023-09-18,15,3074173,1.0,0,0,2023,8
ENT_0237,2023-09-23,COMMERCE,ETI (50-249),DIKHIL,118,84348,9953101,2886399,2023-10-18,15,2886399,1.0,0,0,2023,9
ENT_0237,2023-10-23,COMMERCE,ETI (50-249),DIKHIL,112,84062,9414891,2730318,2023-11-02,0,2730318,1.0,0,0,2023,10
ENT_0237,2023-11-22,COMMERCE,ETI (50-249),DIKHIL,119,96154,11442315,3318271,2023-12-02,0,3318271,1.0,0,0,2023,11
ENT_0238,2022-01-01,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,72797,363983,105555,2022-01-11,0,105555,1.0,0,0,2022,1
ENT_0238,2022-01-31,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,86699,520193,150856,2022-02-10,0,150856,1.0,0,0,2022,1
ENT_0238,2022-03-02,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,83204,416020,120646,2022-03-12,0,120646,1.0,0,0,2022,3
ENT_0238,2022-04-01,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,81479,488873,141773,2022-04-11,0,141773,1.0,0,0,2022,4
ENT_0238,2022-05-01,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,75086,375430,108875,2022-05-11,0,108875,1.0,0,0,2022,5
ENT_0238,2022-05-31,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,74580,372898,108141,2022-06-10,0,108141,1.0,0,0,2022,5
ENT_0238,2022-06-30,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,48455,242274,70260,2022-07-10,0,70260,0.63,1,0,2022,6
ENT_0238,2022-07-30,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,75777,454664,131853,2022-08-24,15,131853,1.0,0,0,2022,7
ENT_0238,2022-08-29,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,76295,457771,132754,2022-09-08,0,132754,1.0,0,0,2022,8
ENT_0238,2022-09-28,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,72462,362310,105070,2022-10-08,0,105070,1.0,0,0,2022,9
ENT_0238,2022-10-28,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,76150,380752,110418,2022-12-22,45,110418,1.0,0,1,2022,10
ENT_0238,2022-11-27,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,68009,340046,98613,2022-12-07,0,98613,0.9,0,0,2022,11
ENT_0238,2022-12-27,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,86098,430488,124842,2023-01-06,0,124842,1.0,0,0,2022,12
ENT_0238,2023-01-26,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,74606,373029,108178,2023-02-05,0,108178,1.0,0,0,2023,1
ENT_0238,2023-02-25,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,82699,496193,143896,2023-03-22,15,143896,1.0,0,0,2023,2
ENT_0238,2023-03-27,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,75468,452808,131314,2023-04-06,0,131314,1.0,0,0,2023,3
ENT_0238,2023-04-26,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,82441,494649,143448,2023-05-06,0,143448,1.0,0,0,2023,4
ENT_0238,2023-05-26,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,77536,387680,112427,2023-06-05,0,78699,1.0,0,0,2023,5
ENT_0238,2023-06-25,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,84376,421881,122345,2023-07-05,0,122345,1.0,0,0,2023,6
ENT_0238,2023-07-25,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,73016,438096,127048,2023-09-03,30,127048,1.0,0,0,2023,7
ENT_0238,2023-08-24,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,56276,337656,97920,2023-09-03,0,97920,0.78,1,0,2023,8
ENT_0238,2023-09-23,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,86937,521621,151270,2023-10-18,15,151270,1.0,0,0,2023,9
ENT_0238,2023-10-23,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,6,79908,479451,139041,2023-11-02,0,97328,1.0,0,0,2023,10
ENT_0238,2023-11-22,HOTELLERIE_RESTAURATION,TPE (1-9),DIKHIL,5,87949,439743,127526,2024-01-01,30,127526,1.0,0,0,2023,11
ENT_0239,2022-01-01,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,204906,6352075,1842102,2022-02-10,30,1842102,1.0,0,0,2022,1
ENT_0239,2022-01-31,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,29,204108,5919146,1716552,2022-02-25,15,1716552,1.0,0,0,2022,1
ENT_0239,2022-03-02,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,219083,6572491,1906022,2022-03-12,0,1906022,1.0,0,0,2022,3
ENT_0239,2022-04-01,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,194943,6043243,1752541,2022-04-11,0,1752541,1.0,0,0,2022,4
ENT_0239,2022-05-01,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,186076,5768371,1672828,2022-05-26,15,1672828,1.0,0,0,2022,5
ENT_0239,2022-05-31,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,32,219287,7017171,2034980,2022-06-10,0,1424486,1.0,0,0,2022,5
ENT_0239,2022-06-30,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,219478,6584353,1909462,2022-07-10,0,1909462,1.0,0,0,2022,6
ENT_0239,2022-07-30,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,193670,6003773,1741094,2022-08-09,0,1741094,1.0,0,0,2022,7
ENT_0239,2022-08-29,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,29,219326,6360452,1844531,2022-09-08,0,1844531,1.0,0,0,2022,8
ENT_0239,2022-09-28,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,207191,6215729,1802561,2022-10-08,0,1802561,1.0,0,0,2022,9
ENT_0239,2022-10-28,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,32,215645,6900636,2001184,2022-11-07,0,2001184,1.0,0,0,2022,10
ENT_0239,2022-11-27,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,29,183311,5316032,1541649,2022-12-07,0,1541649,1.0,0,0,2022,11
ENT_0239,2022-12-27,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,206770,6203114,1798903,2023-01-06,0,1798903,1.0,0,0,2022,12
ENT_0239,2023-01-26,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,29,203069,5889004,1707811,2023-02-05,0,1707811,1.0,0,0,2023,1
ENT_0239,2023-02-25,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,185202,5741261,1664966,2023-03-07,0,1664966,1.0,0,0,2023,2
ENT_0239,2023-03-27,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,211557,6346706,1840545,2023-04-06,0,1840545,1.0,0,0,2023,3
ENT_0239,2023-04-26,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,218835,6565059,1903867,2023-05-06,0,1903867,1.0,0,0,2023,4
ENT_0239,2023-05-26,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,187813,5822209,1688440,2023-06-05,0,1688440,1.0,0,0,2023,5
ENT_0239,2023-06-25,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,187845,5635344,1634250,2023-08-04,30,1634250,1.0,0,0,2023,6
ENT_0239,2023-07-25,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,32,210531,6737004,1953731,2023-08-19,15,1953731,1.0,0,0,2023,7
ENT_0239,2023-08-24,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,30,158074,4742214,1375242,2023-09-03,0,1375242,0.81,1,0,2023,8
ENT_0239,2023-09-23,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,29,201096,5831787,1691218,2023-10-03,0,1691218,1.0,0,0,2023,9
ENT_0239,2023-10-23,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,209479,6493859,1883219,2023-11-02,0,1883219,1.0,0,0,2023,10
ENT_0239,2023-11-22,ADMINISTRATION_PUBLIQUE,PME (10-49),DJIBOUTI-VILLE,31,194499,6029473,1748547,2023-12-02,0,1748547,1.0,0,0,2023,11
ENT_0240,2022-01-01,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,380483,1902414,551700,2022-01-11,0,386190,1.0,0,0,2022,1
ENT_0240,2022-01-31,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,220811,1104055,320176,2022-02-10,0,320176,0.62,1,0,2022,1
ENT_0240,2022-03-02,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,366605,1466418,425261,2022-03-12,0,425261,1.0,0,0,2022,3
ENT_0240,2022-04-01,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,248440,1242198,360237,2022-05-11,30,360237,0.7,1,0,2022,4
ENT_0240,2022-05-01,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,206166,824662,239152,2022-05-11,0,239152,0.64,1,0,2022,5
ENT_0240,2022-05-31,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,368865,1844327,534855,2022-07-10,30,534855,1.0,0,0,2022,5
ENT_0240,2022-06-30,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,355599,1777994,515618,2022-07-10,0,515618,1.0,0,0,2022,6
ENT_0240,2022-07-30,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,382992,1531966,444270,2022-08-09,0,444270,1.0,0,0,2022,7
ENT_0240,2022-08-29,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,363566,1454266,421737,2022-09-08,0,421737,1.0,0,0,2022,8
ENT_0240,2022-09-28,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,382143,1910713,554107,2022-10-08,0,554107,1.0,0,0,2022,9
ENT_0240,2022-10-28,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,327289,1636443,474568,2022-11-07,0,474568,1.0,0,0,2022,10
ENT_0240,2022-11-27,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,318890,1275559,369912,2022-12-07,0,369912,1.0,0,0,2022,11
ENT_0240,2022-12-27,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,328243,1312974,380762,2023-01-06,0,380762,1.0,0,0,2022,12
ENT_0240,2023-01-26,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,322068,1610339,466998,2023-02-05,0,466998,1.0,0,0,2023,1
ENT_0240,2023-02-25,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,384356,1921782,557317,2023-03-07,0,557317,1.0,0,0,2023,2
ENT_0240,2023-03-27,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,346171,1384684,401558,2023-05-06,30,401558,1.0,0,0,2023,3
ENT_0240,2023-04-26,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,330296,1651478,478929,2023-05-21,15,478929,1.0,0,0,2023,4
ENT_0240,2023-05-26,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,349742,1398967,405700,2023-06-05,0,405700,1.0,0,0,2023,5
ENT_0240,2023-06-25,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,377651,1510605,438076,2023-07-20,15,438076,1.0,0,0,2023,6
ENT_0240,2023-07-25,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,347870,1739349,504411,2023-10-03,60,504411,1.0,0,1,2023,7
ENT_0240,2023-08-24,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,379784,1898918,550686,2023-09-18,15,550686,1.0,0,0,2023,8
ENT_0240,2023-09-23,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,341706,1708528,495473,2023-11-02,30,495473,1.0,0,0,2023,9
ENT_0240,2023-10-23,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,5,327166,1635830,474391,2023-11-02,0,474391,1.0,0,0,2023,10
ENT_0240,2023-11-22,BANQUE_ASSURANCE,TPE (1-9),DIKHIL,4,324887,1299550,376869,2023-12-02,0,376869,1.0,0,0,2023,11
ENT_0241,2022-01-01,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,154618,463853,134517,2022-01-11,0,94162,1.0,0,0,2022,1
ENT_0241,2022-01-31,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,156468,312936,90751,2022-04-11,60,90751,1.0,0,1,2022,1
ENT_0241,2022-03-02,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,157246,471738,136804,2022-03-12,0,136804,1.0,0,0,2022,3
ENT_0241,2022-04-01,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,142426,427277,123910,2022-04-11,0,123910,1.0,0,0,2022,4
ENT_0241,2022-05-01,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,159132,477397,138445,2022-05-11,0,138445,1.0,0,0,2022,5
ENT_0241,2022-05-31,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,104125,312375,90589,2022-06-10,0,90589,0.73,1,0,2022,5
ENT_0241,2022-06-30,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,144122,288244,83591,2022-07-10,0,83591,1.0,0,0,2022,6
ENT_0241,2022-07-30,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,120540,361619,104870,2022-08-09,0,104870,0.82,1,0,2022,7
ENT_0241,2022-08-29,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,135942,271884,78846,2022-10-08,30,78846,1.0,0,0,2022,8
ENT_0241,2022-09-28,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,122572,367715,106637,2022-10-08,0,106637,0.88,0,0,2022,9
ENT_0241,2022-10-28,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,111364,334092,96887,2022-11-07,0,96887,0.77,1,0,2022,10
ENT_0241,2022-11-27,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,138346,415038,120361,2022-12-07,0,120361,1.0,0,0,2022,11
ENT_0241,2022-12-27,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,159115,318230,92287,2023-01-06,0,92287,1.0,0,0,2022,12
ENT_0241,2023-01-26,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,149916,299831,86951,2023-03-07,30,86951,1.0,0,0,2023,1
ENT_0241,2023-02-25,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,149669,449008,130212,2023-03-07,0,130212,1.0,0,0,2023,2
ENT_0241,2023-03-27,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,140235,420705,122005,2023-04-06,0,122005,1.0,0,0,2023,3
ENT_0241,2023-04-26,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,143455,430364,124806,2023-05-21,15,124806,1.0,0,0,2023,4
ENT_0241,2023-05-26,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,146854,440561,127763,2023-06-05,0,127763,1.0,0,0,2023,5
ENT_0241,2023-06-25,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,161226,322452,93511,2023-07-05,0,93511,1.0,0,0,2023,6
ENT_0241,2023-07-25,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,155898,467695,135631,2023-08-19,15,135631,1.0,0,0,2023,7
ENT_0241,2023-08-24,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,145196,290392,84214,2023-09-03,0,84214,1.0,0,0,2023,8
ENT_0241,2023-09-23,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,150419,451258,130865,2023-10-03,0,130865,1.0,0,0,2023,9
ENT_0241,2023-10-23,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,2,145683,291367,84496,2023-11-02,0,84496,1.0,0,0,2023,10
ENT_0241,2023-11-22,TRANSPORT_LOGISTIQUE,TPE (1-9),TADJOURA,3,160079,480238,139269,2023-12-02,0,97488,1.0,0,0,2023,11
ENT_0242,2022-01-01,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,155183,1241462,360024,2022-01-11,0,360024,1.0,0,0,2022,1
ENT_0242,2022-01-31,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,158872,1429852,414657,2022-02-25,15,414657,1.0,0,0,2022,1
ENT_0242,2022-03-02,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,142514,1140109,330632,2022-03-12,0,330632,1.0,0,0,2022,3
ENT_0242,2022-04-01,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,149792,1348130,390958,2022-04-11,0,390958,1.0,0,0,2022,4
ENT_0242,2022-05-01,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,160807,1286457,373073,2022-05-11,0,373073,1.0,0,0,2022,5
ENT_0242,2022-05-31,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,153364,1226911,355804,2022-06-10,0,355804,1.0,0,0,2022,5
ENT_0242,2022-06-30,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,121993,1097941,318403,2022-07-10,0,318403,0.8,1,0,2022,6
ENT_0242,2022-07-30,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,93485,841368,243997,2022-08-24,15,243997,0.68,1,0,2022,7
ENT_0242,2022-08-29,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,156909,1255270,364028,2022-09-08,0,364028,1.0,0,0,2022,8
ENT_0242,2022-09-28,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,145346,1162771,337203,2022-10-08,0,337203,1.0,0,0,2022,9
ENT_0242,2022-10-28,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,140165,1261487,365831,2022-11-07,0,365831,1.0,0,0,2022,10
ENT_0242,2022-11-27,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,152996,1376963,399319,2022-12-07,0,399319,1.0,0,0,2022,11
ENT_0242,2022-12-27,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,141391,1272520,369031,2023-01-06,0,369031,1.0,0,0,2022,12
ENT_0242,2023-01-26,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,151776,1214210,352121,2023-02-05,0,352121,1.0,0,0,2023,1
ENT_0242,2023-02-25,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,153768,1230142,356741,2023-03-07,0,356741,1.0,0,0,2023,2
ENT_0242,2023-03-27,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,152574,1220596,353973,2023-04-06,0,353973,1.0,0,0,2023,3
ENT_0242,2023-04-26,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,143424,1290818,374337,2023-05-06,0,262036,1.0,0,0,2023,4
ENT_0242,2023-05-26,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,99585,796677,231036,2023-06-05,0,231036,0.61,1,0,2023,5
ENT_0242,2023-06-25,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,144628,1157022,335536,2023-07-05,0,335536,1.0,0,0,2023,6
ENT_0242,2023-07-25,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,150975,1207803,350263,2023-08-04,0,350263,1.0,0,0,2023,7
ENT_0242,2023-08-24,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,117250,938002,272021,2023-09-03,0,272021,0.72,1,0,2023,8
ENT_0242,2023-09-23,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,142397,1139173,330360,2023-10-03,0,330360,1.0,0,0,2023,9
ENT_0242,2023-10-23,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,8,161368,1290944,374374,2023-11-02,0,374374,1.0,0,0,2023,10
ENT_0242,2023-11-22,TRANSPORT_LOGISTIQUE,TPE (1-9),DIKHIL,9,160067,1440602,417775,2023-12-02,0,417775,1.0,0,0,2023,11
ENT_0243,2022-01-01,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,123722,371167,107638,2022-01-11,0,107638,1.0,0,0,2022,1
ENT_0243,2022-01-31,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,111728,335185,97204,2022-02-10,0,97204,1.0,0,0,2022,1
ENT_0243,2022-03-02,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,122828,368485,106861,2022-03-12,0,106861,1.0,0,0,2022,3
ENT_0243,2022-04-01,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,109813,439252,127383,2022-04-11,0,127383,1.0,0,0,2022,4
ENT_0243,2022-05-01,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,117597,470388,136412,2022-05-11,0,136412,1.0,0,0,2022,5
ENT_0243,2022-05-31,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,115893,347680,100827,2022-06-10,0,70579,1.0,0,0,2022,5
ENT_0243,2022-06-30,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,113890,455561,132113,2022-07-10,0,132113,1.0,0,0,2022,6
ENT_0243,2022-07-30,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,114264,457057,132547,2022-08-09,0,132547,1.0,0,0,2022,7
ENT_0243,2022-08-29,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,110088,330265,95777,2022-09-08,0,95777,1.0,0,0,2022,8
ENT_0243,2022-09-28,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,119100,476400,138156,2022-10-08,0,138156,1.0,0,0,2022,9
ENT_0243,2022-10-28,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,109808,329423,95533,2022-11-07,0,66873,1.0,0,0,2022,10
ENT_0243,2022-11-27,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,124768,374303,108548,2022-12-07,0,108548,1.0,0,0,2022,11
ENT_0243,2022-12-27,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,3,112857,338571,98186,2023-01-21,15,98186,1.0,0,0,2022,12
ENT_0243,2023-01-26,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,109619,438477,127158,2023-02-05,0,127158,0.86,0,0,2023,1
ENT_0243,2023-02-25,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,108017,432069,125300,2023-03-07,0,125300,1.0,0,0,2023,2
ENT_0243,2023-03-27,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,125430,501720,145499,2023-04-06,0,145499,1.0,0,0,2023,3
ENT_0243,2023-04-26,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,110396,441585,128060,2023-06-20,45,128060,1.0,0,1,2023,4
ENT_0243,2023-05-26,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,118856,475424,137873,2023-06-05,0,137873,1.0,0,0,2023,5
ENT_0243,2023-06-25,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,108225,432899,125541,2023-07-05,0,125541,1.0,0,0,2023,6
ENT_0243,2023-07-25,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),DJIBOUTI-VILLE,4,125414,501656,145480,2023-08-04,0,145480,1.0,0,0,2023,7
